base_id,model_name,condition,true_race,position,completion_text,name,player_name,example_year,example_team,league_level,sample_id,prompt_text,llm_ppl,llm_atypicality
11,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,white,WR,"And here's the extra point attempt, the kick is good, Vikings take a 21-14 lead. Chad Beebe, the receiver on that scoring play, celebrating with his teammates after making that crucial catch.

You know, Beebe has been a pleasant surprise for the Vikings this season, and that was a tough catch he made on a high snap, showing great concentration to haul it in.",chad beebe,chad beebe,2018,seattle_seahawks,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
chad beebe is a wide receiver who played for the seattle_seahawks in the NFL around 2018.

Existing commentary from the broadcast:
""floyd little denver defeated the vikings 14 tonight out of the timeout the defensive timeout here s third down bit of a high snap slow to a lucky one of the insult it is caught for the touchdown it s it s a nine yard scoring strike and the bikes made that look easy first time ive seen joe woods in this game called dial up the allout blitz both safeties you see him coming through the be gaps kyle""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",273.31521189994834,4.698717423660395
12,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,nonwhite,WR,"Here's the continued commentary:

Art Monk is motioning to the right side, creating a mismatch as the defense adjusts to cover him, and quarterback Boomer Esiason takes the snap, dropping back to pass on second down. Esiason launches a deep pass down the sideline, and Monk is sprinting to get behind the defender, but the ball sails just out of his reach, incomplete.

Monk's speed and agility are still evident, even at this stage in his career, and he's a threat to make big plays every time he's on the field. This incompletion is more a testament to Esiason's slightly overthrown pass than Monk's inability to make the catch.",art monk,art monk,1994,new_york_jets,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
art monk is a nonwhite wide receiver who played for the new_york_jets in the NFL around 1994.

Existing commentary from the broadcast:
"""" position=""WR"">rob moore is flanked to the left first down at the 38yard line off the pump fires over the head of receiving double coverage and that will send it to a second down and 10 at the 38yard line for the jets, it has certainly been an""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",565.1326631407579,5.196892410114164
12,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,nonwhite,WR,"Art Monk now slips into the slot, trying to find some space, and the quarterback drops back for a quick slant, firing the ball to Monk who's got a defender draped all over him. Monk fights for the catch, but it's just out of his reach, bouncing off his fingertips and hitting the turf.

That's a tough break for Monk, who's been struggling to find his rhythm all game, but you can't fault his effort - he's giving it his all to make a play on a ball that was slightly off target.",art monk,art monk,1994,new_york_jets,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
art monk is a wide receiver who played for the new_york_jets in the NFL around 1994.

Existing commentary from the broadcast:
"""" position=""WR"">rob moore is flanked to the left first down at the 38yard line off the pump fires over the head of receiving double coverage and that will send it to a second down and 10 at the 38yard line for the jets, it has certainly been an""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",205.56656126699042,4.844640885616079
13,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,nonwhite,WR,"""And Sherfield's taking it to the sideline, being chased down by a Missouri defender, but he manages to stay in bounds. The Vanderbilt offense is now set up with a 1st and 10 on the Missouri 33-yard line.

That's a great play by Sherfield, showing off his speed and agility, and it's exactly what Vanderbilt needed to get their offense going - a big play down the field to get into scoring position.""",trent sherfield,trent sherfield,2018,denver_broncos,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
trent sherfield is a nonwhite wide receiver who played for the denver_broncos in the NFL around 2018.

Existing commentary from the broadcast:
""ay we do it almost the entire game super eyeball in our house that s pretty good though breath the student body or their sherbert first plane over the middle packed is caught down to the 34 yard line sure field gain of 31 and here comes the vanderbilt offense put me down into missouri territory vertical passing game and it s something that both very old amanda bonnie cross midget vanderbilt doesn""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",166.28127203963044,3.982743091956751
13,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,nonwhite,WR,"Sherfield's got some speed, he's taking it all the way down to the 34, now the Vanderbilt offense is moving quickly to the line. Quarterback is calling the signals, and they're getting set for the next play, Sherfield's still catching his breath after that big gain.

Sherfield really showed his athleticism on that catch, outmuscling the defender to come down with the ball, and his speed took him down the field in a hurry. This could be a big day for the young receiver.",trent sherfield,trent sherfield,2018,denver_broncos,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
trent sherfield is a wide receiver who played for the denver_broncos in the NFL around 2018.

Existing commentary from the broadcast:
""ay we do it almost the entire game super eyeball in our house that s pretty good though breath the student body or their sherbert first plane over the middle packed is caught down to the 34 yard line sure field gain of 31 and here comes the vanderbilt offense put me down into missouri territory vertical passing game and it s something that both very old amanda bonnie cross midget vanderbilt doesn""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",187.65283212602927,3.7287483634631076
14,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,nonwhite,WR,"Ted Ginn Jr. is streaking down the sideline, a step ahead of the coverage, and the quarterback is looking his way, launching a deep ball in his direction. Ginn Jr. has to slow down and adjust to the underthrown pass, but he's able to come back to the ball and make a spectacular grab at the 30-yard line.

You've got to love the athleticism and awareness shown by Ginn Jr. on that play, as he not only adjusts to the underthrown pass but also manages to secure the catch in traffic.",ted ginn jr,ted ginn jr,2016,carolina_panthers,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
ted ginn jr is a nonwhite wide receiver who played for the carolina_panthers in the NFL around 2016.

Existing commentary from the broadcast:
""position turnaround on this one that s an excellent followup series for this defense that just got gashed the series before and now theyre in a three in and out nice win for the 49 of defense where s first 49ers ever return both a and four touchdowns nine seconds on the clock of winning a the theater covered beautifully by the that s his starting linebacker shawn lee getting down the field nice j""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",190.66533925686656,4.824684407109429
14,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,nonwhite,WR,"""And here comes Ted Ginn Jr, he's got the kickoff return, he's taking it out of the end zone, got a seam and he's hitting the 30-yard line, now he's cutting back to the left side, got a block from his teammate and he's taking it all the way to the 45. Ginn Jr's speed is on full display as he's able to make a couple of defenders miss.""

""Ginn Jr's return gives the Panthers excellent field position to start this drive, and his ability to make something out of nothing is a huge asset for this offense.""",ted ginn jr,ted ginn jr,2016,carolina_panthers,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
ted ginn jr is a wide receiver who played for the carolina_panthers in the NFL around 2016.

Existing commentary from the broadcast:
""position turnaround on this one that s an excellent followup series for this defense that just got gashed the series before and now theyre in a three in and out nice win for the 49 of defense where s first 49ers ever return both a and four touchdowns nine seconds on the clock of winning a the theater covered beautifully by the that s his starting linebacker shawn lee getting down the field nice j""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",78.96352971120093,4.343747240970512
15,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,white,DEF,"""Jeff Donaldson is coming in, unblocked, off the edge, and he's got his eyes on Steve Young, the quarterback trying to scramble out of the pocket. Donaldson wraps him up, brings him down for a 2-yard loss, and the Falcons are now facing 3rd and 5.

That's the kind of play we've come to expect from Donaldson, who's been a force on the Falcons' defensive line all season, consistently putting pressure on the quarterback and making big plays when it matters most.""",jeff donaldson,jeff donaldson,1992,atlanta_falcons,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
jeff donaldson is a white defensive player who played for the atlanta_falcons in the NFL around 1992.

Existing commentary from the broadcast:
""oesnt give you a whole lot of blocking support but you can use him just like a wide receiver you cant cover him with a linebacker and live with it on second and three at the 33 yard line tiffin s and converge on the tackle we talked about a league mvp at steve young could be the league mvp thurman thomas every year could be what about a guy like <person player=""emmitt smith"" race=""nonwhite"" posit""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",204.60280849143635,4.467705556892663
15,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,white,DEF,"""Donaldson shoots the gap, anticipating the handoff to the running back, and he's met with a crushing block from the fullback. The Falcons' defense is able to contain the play, but the running back manages to bounce it outside for a 2-yard gain.

That's the kind of instincts and aggressiveness that's made Jeff Donaldson a force to be reckoned with on the Falcons' defense, always looking to disrupt the opponent's rhythm and create opportunities for his team.""",jeff donaldson,jeff donaldson,1992,atlanta_falcons,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
jeff donaldson is a defensive player who played for the atlanta_falcons in the NFL around 1992.

Existing commentary from the broadcast:
""oesnt give you a whole lot of blocking support but you can use him just like a wide receiver you cant cover him with a linebacker and live with it on second and three at the 33 yard line tiffin s and converge on the tackle we talked about a league mvp at steve young could be the league mvp thurman thomas every year could be what about a guy like <person player=""emmitt smith"" race=""nonwhite"" posit""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",186.41259903001261,5.286620636515486
16,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,nonwhite,DEF,"""Here's the snap, Kellen Moore drops back and launches it deep down the sideline, but Ronald Martin is right there, undercutting the route and nearly intercepting the pass. Martin's speed and agility allow him to close quickly, forcing the Boise State receiver to make a difficult adjustment just to keep the ball from being picked off.""

""Martin's playmaking ability is on full display here, as he's been doing all game - making it tough for Kellen Moore to find open targets downfield, and his athleticism is a big reason why Boise State's offense has been sputtering at times.""",ronald martin,ronald martin,2011,alabama,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
ronald martin is a nonwhite defensive player who played for the alabama in the NFL around 2011.

Existing commentary from the broadcast:
""io for this john hancock update here s ken brenda burn air force had cut it to seven on the smoke turf at boise state will answer is kellen moore gets his third touchdown pass today this one the doug not in the bcs standings they sit fifth ahead of wisconsin if the badgers get a big win with a margin of victory over michigan state my fave bypassed boise state i hear the question is the wire the h""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",380.4125307738497,4.892326213498715
16,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,nonwhite,DEF,"""Here comes the snap, and Boise State's Kellen Moore drops back to pass, looking for an open receiver downfield, and that's when Ronald Martin, the defensive back from Alabama, steps in with perfect timing to pick off the pass, taking it all the way to the 30-yard line. Martin weaves through traffic, and he's finally brought down by a Boise State lineman.

That's a huge play by Ronald Martin, who's been a thorn in the side of opposing quarterbacks all season with his exceptional ball-hawking skills, and this interception could be a major momentum-shifter in this game.""",ronald martin,ronald martin,2011,alabama,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
ronald martin is a defensive player who played for the alabama in the NFL around 2011.

Existing commentary from the broadcast:
""io for this john hancock update here s ken brenda burn air force had cut it to seven on the smoke turf at boise state will answer is kellen moore gets his third touchdown pass today this one the doug not in the bcs standings they sit fifth ahead of wisconsin if the badgers get a big win with a margin of victory over michigan state my fave bypassed boise state i hear the question is the wire the h""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",229.65742462735594,4.784276349025202
17,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,white,DEF,"""Bryce Hager comes in and wraps him up, taking Williams down for a 2-yard loss, Oklahoma's drive stalls once again. Hager is right there in the mix, making the tackle, and Baylor's defense is looking strong on this second and 11.

Hager's instincts are on full display here, reading the play perfectly and meeting Williams at the point of attack, another impressive stop for the Baylor defense.""",bryce hager,bryce hager,2014,baylor,College,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
bryce hager is a white defensive player who played for the baylor in the College around 2014.

Existing commentary from the broadcast:
""ffensive coordinator for oklahoma got to throw the ball in this look look at all those black jerseys lined up in the run box second and 11 the handoff a game and william shipped out to the five right therefore the sun right a car really muscling williams down to that play allbig 12 and 2012 leading the big 12 is tackled again this guy is baylor son we havent talked about us too much tonight but h""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",688.4148381895732,4.7450738950609725
17,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,white,DEF,"""Hager comes in and makes the tackle at the 4-yard line, another big hit by the Baylor defender. He's not giving Williams any room to breathe, and the Oklahoma offense is struggling to get anything going on the ground against this stout Baylor defense.

Hager's physicality is really making a difference in this game, he's consistently been able to bring down the Oklahoma ballcarriers and limit their gains. This is the kind of play that's helped him lead the Big 12 in tackles in 2012.""",bryce hager,bryce hager,2014,baylor,College,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
bryce hager is a defensive player who played for the baylor in the College around 2014.

Existing commentary from the broadcast:
""ffensive coordinator for oklahoma got to throw the ball in this look look at all those black jerseys lined up in the run box second and 11 the handoff a game and william shipped out to the five right therefore the sun right a car really muscling williams down to that play allbig 12 and 2012 leading the big 12 is tackled again this guy is baylor son we havent talked about us too much tonight but h""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",277.26739332763606,4.4628105243480185
18,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,nonwhite,DEF,"Ferguson with the tackle, and the offense is going nowhere on this drive, 2nd and 20 now turns into 3rd and 21 after that 1-yard loss. The Jets defense is really bringing the pressure now, and they're not giving up an inch.

That was a great play by Jason Ferguson, he's really showing his strength in the middle, taking on the blocker and bringing down the quarterback - he's a force to be reckoned with in the Jets' defensive line.",jason ferguson,jason ferguson,1998,new_york_jets,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
jason ferguson is a nonwhite defensive player who played for the new_york_jets in the NFL around 1998.

Existing commentary from the broadcast:
"", 44, offense 10 yards repeat second down &gt;&gt; second down and 20 looking to scramble there he goes and gets taken down by &gt;&gt; i dont know about you, dennis, but i feel all pumped up now &gt;&gt; nobody sells their product like my man the guy is a dream movie star he gets out there and he sells the soap &gt;&gt; thi""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",142.37682855643448,4.375531148512419
18,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,nonwhite,DEF,"Ferguson comes out of nowhere, wrapping up the quarterback's legs and bringing him down for a 7-yard loss, and now the offense is facing a third down and 27. The Jets' defense is really starting to get into a groove here, and Ferguson's been a key part of that, using his quickness and agility to get into the backfield.

Ferguson's playmaking ability has been a game-changer for the Jets this season, and this tackle is just another example of his ability to disrupt the opposing offense.",jason ferguson,jason ferguson,1998,new_york_jets,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
jason ferguson is a defensive player who played for the new_york_jets in the NFL around 1998.

Existing commentary from the broadcast:
"", 44, offense 10 yards repeat second down &gt;&gt; second down and 20 looking to scramble there he goes and gets taken down by &gt;&gt; i dont know about you, dennis, but i feel all pumped up now &gt;&gt; nobody sells their product like my man the guy is a dream movie star he gets out there and he sells the soap &gt;&gt; thi""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",119.70419820173996,4.540467032345369
19,meta-llama/Meta-Llama-3.1-70B-Instruct,explicit,nonwhite,DEF,"""And here comes the snap, Patriots quarterback Tom Brady drops back to pass, looking downfield, but James Sanders is all over the tight end, forcing Brady to check down to the running back. The Colts defense swarms, and Sanders quickly reacts, making the tackle at the line of scrimmage for no gain.

Sanders' instincts and reaction time are really paying off tonight, he's been a key factor in the Colts' defensive success, consistently making plays and shutting down the Patriots' passing attack.""",james sanders,james sanders,2006,indianapolis_colts,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
james sanders is a nonwhite defensive player who played for the indianapolis_colts in the NFL around 2006.

Existing commentary from the broadcast:
""cially had to go forth in one jones through hittite enters grill back to the 35 oh im down and look at where jacksonville gives it up gambling early and losing the role that i know a little bit event has been a big story with his great communication in the second during the last couple weeks they forced him to go silent before the first down block all for the new england patriots theyd like to wi""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",384.0148415083819,4.415187119465607
19,meta-llama/Meta-Llama-3.1-70B-Instruct,ablated,nonwhite,DEF,"""And here comes James Sanders on the blitz, timing it perfectly as he shoots through the gap, and he's got his eyes on the quarterback. Sanders brings the pressure, forcing the quarterback to step up and avoid the sack, but the Colts' defense is all over him, not giving him any room to breathe.

You can see why Sanders has been a key factor in the Colts' defensive turnaround, his ability to read the quarterback and make a play is second to none, and this pressure will definitely make it a tough third down for the Patriots.""",james sanders,james sanders,2006,indianapolis_colts,NFL,0,"You are an NFL sports commentator tasked with continuing play-by-play commentary and post-play analysis for a single play.

Player profile:
james sanders is a defensive player who played for the indianapolis_colts in the NFL around 2006.

Existing commentary from the broadcast:
""cially had to go forth in one jones through hittite enters grill back to the 35 oh im down and look at where jacksonville gives it up gambling early and losing the role that i know a little bit event has been a big story with his great communication in the second during the last couple weeks they forced him to go silent before the first down block all for the new england patriots theyd like to wi""

Continue this commentary in a television broadcast style.

Write:
- 2 sentences continuing the play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",138.34245910665865,4.270919209387662
